timestamp,user_id,day,quiz_id,image_index,illusion_filename,user_answer,response_time,speed_group,display_time,correct_answer,line_length1,line_length2,actual_difference,arrow_length,angle,arrow_color,is_control,is_correct
2024-11-05 22:19:50,Klow1964,2,7,49,muller_lyer_day2_illusion84.svg,Same length,2.576,Group 2 - Slow,5.0,Same length,200,200,0,20,36,red,True,True
2024-11-06 02:00:50,Haleygundie,2,4,0,muller_lyer_day2_illusion23.svg,Left,8.042,Group 1 - Fast,0.5,Left,205,190,15,20,36,black,False,True
2024-11-06 02:00:53,Haleygundie,2,4,1,muller_lyer_day2_illusion42.svg,Right,2.301,Group 1 - Fast,0.5,Right,185,220,-35,20,36,red,False,True
2024-11-06 02:00:56,Haleygundie,2,4,2,muller_lyer_day2_illusion22.svg,Left,1.918,Group 1 - Fast,0.5,Left,210,200,10,20,36,black,False,True
2024-11-06 02:01:00,Haleygundie,2,4,3,muller_lyer_day2_illusion7.svg,Left,1.974,Group 1 - Fast,0.5,Same length,205,205,0,20,36,black,False,False
2024-11-06 02:01:03,Haleygundie,2,4,4,muller_lyer_day2_illusion31.svg,Left,2.121,Group 1 - Fast,0.5,Same length,205,205,0,20,36,red,False,False
2024-11-06 02:01:07,Haleygundie,2,4,5,muller_lyer_day2_illusion25.svg,Same length,2.758,Group 1 - Fast,0.5,Same length,200,200,0,20,36,red,False,True
2024-11-06 02:01:11,Haleygundie,2,4,6,muller_lyer_day2_illusion17.svg,Same length,2.29,Group 1 - Fast,0.5,Right,200,215,-15,20,36,black,False,False
2024-11-06 02:01:14,Haleygundie,2,4,7,muller_lyer_day2_illusion20.svg,Left,1.68,Group 1 - Fast,0.5,Right,180,190,-10,20,36,black,False,False
2024-11-06 02:01:17,Haleygundie,2,4,8,muller_lyer_day2_illusion29.svg,Left,1.762,Group 1 - Fast,0.5,Same length,190,190,0,20,36,red,False,False
2024-11-06 02:01:20,Haleygundie,2,4,9,muller_lyer_day2_illusion38.svg,Left,1.675,Group 1 - Fast,0.5,Right,185,190,-5,20,36,red,False,False
2024-11-06 02:01:23,Haleygundie,2,4,10,muller_lyer_day2_illusion4.svg,Left,1.519,Group 1 - Fast,0.5,Same length,180,180,0,20,36,black,False,False
2024-11-06 02:01:26,Haleygundie,2,4,11,muller_lyer_day2_illusion30.svg,Right,1.613,Group 1 - Fast,0.5,Same length,210,210,0,20,36,red,False,False
2024-11-06 02:01:29,Haleygundie,2,4,12,muller_lyer_day2_illusion36.svg,Left,1.615,Group 1 - Fast,0.5,Same length,215,215,0,20,36,red,False,False
2024-11-06 02:01:32,Haleygundie,2,4,13,muller_lyer_day2_illusion32.svg,Same length,1.794,Group 1 - Fast,0.5,Same length,205,205,0,20,36,red,False,True
2024-11-06 02:01:35,Haleygundie,2,4,14,muller_lyer_day2_illusion9.svg,Same length,2.053,Group 1 - Fast,0.5,Same length,205,205,0,20,36,black,False,True
2024-11-06 02:01:38,Haleygundie,2,4,15,muller_lyer_day2_illusion33.svg,Left,2.014,Group 1 - Fast,0.5,Same length,205,205,0,20,36,red,False,False
2024-11-06 02:01:41,Haleygundie,2,4,16,muller_lyer_day2_illusion6.svg,Same length,1.91,Group 1 - Fast,0.5,Same length,210,210,0,20,36,black,False,True
2024-11-06 02:01:45,Haleygundie,2,4,17,muller_lyer_day2_illusion46.svg,Left,1.985,Group 1 - Fast,0.5,Left,210,200,10,20,36,red,False,True
2024-11-06 02:01:49,Haleygundie,2,4,18,muller_lyer_day2_illusion14.svg,Same length,2.886,Group 1 - Fast,0.5,Right,185,190,-5,20,36,black,False,False
2024-11-06 02:01:53,Haleygundie,2,4,19,muller_lyer_day2_illusion1.svg,Left,2.311,Group 1 - Fast,0.5,Same length,200,200,0,20,36,black,False,False
2024-11-06 02:01:56,Haleygundie,2,4,20,muller_lyer_day2_illusion45.svg,Same length,1.866,Group 1 - Fast,0.5,Right,185,195,-10,20,36,red,False,False
2024-11-06 02:01:59,Haleygundie,2,4,21,muller_lyer_day2_illusion40.svg,Left,1.794,Group 1 - Fast,0.5,Right,190,195,-5,20,36,red,False,False
2024-11-06 02:02:02,Haleygundie,2,4,22,muller_lyer_day2_illusion43.svg,Right,1.852,Group 1 - Fast,0.5,Right,200,220,-20,20,36,red,False,True
2024-11-06 02:02:05,Haleygundie,2,4,23,muller_lyer_day2_illusion18.svg,Right,1.844,Group 1 - Fast,0.5,Right,185,220,-35,20,36,black,False,True
2024-11-06 02:02:09,Haleygundie,2,4,24,muller_lyer_day2_illusion13.svg,Same length,2.006,Group 1 - Fast,0.5,Right,190,200,-10,20,36,black,False,False
2024-11-06 02:02:12,Haleygundie,2,4,25,muller_lyer_day2_illusion24.svg,Same length,2.144,Group 1 - Fast,0.5,Left,190,185,5,20,36,black,False,False
2024-11-06 02:02:15,Haleygundie,2,4,26,muller_lyer_day2_illusion26.svg,Right,2.082,Group 1 - Fast,0.5,Same length,205,205,0,20,36,red,False,False
2024-11-06 02:02:19,Haleygundie,2,4,27,muller_lyer_day2_illusion34.svg,Right,2.043,Group 1 - Fast,0.5,Same length,215,215,0,20,36,red,False,False
2024-11-06 02:02:22,Haleygundie,2,4,28,muller_lyer_day2_illusion48.svg,Left,1.813,Group 1 - Fast,0.5,Left,190,185,5,20,36,red,False,True
2024-11-06 02:02:26,Haleygundie,2,4,29,muller_lyer_day2_illusion2.svg,Left,2.236,Group 1 - Fast,0.5,Same length,205,205,0,20,36,black,False,False
2024-11-06 02:02:30,Haleygundie,2,4,30,muller_lyer_day2_illusion16.svg,Same length,2.831,Group 1 - Fast,0.5,Right,190,195,-5,20,36,black,False,False
2024-11-06 02:02:33,Haleygundie,2,4,31,muller_lyer_day2_illusion28.svg,Left,2.028,Group 1 - Fast,0.5,Same length,180,180,0,20,36,red,False,False
2024-11-06 02:02:36,Haleygundie,2,4,32,muller_lyer_day2_illusion12.svg,Left,1.69,Group 1 - Fast,0.5,Same length,215,215,0,20,36,black,False,False
2024-11-06 02:02:39,Haleygundie,2,4,33,muller_lyer_day2_illusion10.svg,Right,1.684,Group 1 - Fast,0.5,Same length,215,215,0,20,36,black,False,False
2024-11-06 02:02:42,Haleygundie,2,4,34,muller_lyer_day2_illusion41.svg,Right,1.844,Group 1 - Fast,0.5,Right,200,215,-15,20,36,red,False,True
2024-11-06 02:02:45,Haleygundie,2,4,35,muller_lyer_day2_illusion8.svg,Same length,1.955,Group 1 - Fast,0.5,Same length,205,205,0,20,36,black,False,True
2024-11-06 02:02:48,Haleygundie,2,4,36,muller_lyer_day2_illusion47.svg,Left,1.687,Group 1 - Fast,0.5,Left,205,190,15,20,36,red,False,True
2024-11-06 02:02:51,Haleygundie,2,4,37,muller_lyer_day2_illusion27.svg,Left,1.788,Group 1 - Fast,0.5,Same length,205,205,0,20,36,red,False,False
2024-11-06 02:02:54,Haleygundie,2,4,38,muller_lyer_day2_illusion39.svg,Right,1.785,Group 1 - Fast,0.5,Right,185,215,-30,20,36,red,False,True
2024-11-06 02:02:57,Haleygundie,2,4,39,muller_lyer_day2_illusion37.svg,Same length,1.783,Group 1 - Fast,0.5,Right,190,200,-10,20,36,red,False,False
2024-11-06 02:03:01,Haleygundie,2,4,40,muller_lyer_day2_illusion35.svg,Same length,2.288,Group 1 - Fast,0.5,Same length,195,195,0,20,36,red,False,True
2024-11-06 02:03:04,Haleygundie,2,4,41,muller_lyer_day2_illusion3.svg,Left,2.004,Group 1 - Fast,0.5,Same length,205,205,0,20,36,black,False,False
2024-11-06 02:03:09,Haleygundie,2,4,42,muller_lyer_day2_illusion19.svg,Right,3.397,Group 1 - Fast,0.5,Right,200,220,-20,20,36,black,False,True
2024-11-06 02:03:13,Haleygundie,2,4,43,muller_lyer_day2_illusion21.svg,Left,2.666,Group 1 - Fast,0.5,Right,185,195,-10,20,36,black,False,False
2024-11-06 02:03:16,Haleygundie,2,4,44,muller_lyer_day2_illusion15.svg,Same length,2.057,Group 1 - Fast,0.5,Right,185,215,-30,20,36,black,False,False
2024-11-06 02:03:19,Haleygundie,2,4,45,muller_lyer_day2_illusion11.svg,Left,1.802,Group 1 - Fast,0.5,Same length,195,195,0,20,36,black,False,False
2024-11-06 02:03:23,Haleygundie,2,4,46,muller_lyer_day2_illusion5.svg,Left,2.621,Group 1 - Fast,0.5,Same length,190,190,0,20,36,black,False,False
2024-11-06 02:03:27,Haleygundie,2,4,47,muller_lyer_day2_illusion44.svg,Same length,1.945,Group 1 - Fast,0.5,Right,180,190,-10,20,36,red,False,False
2024-11-06 02:03:50,Haleygundie,2,5,0,muller_lyer_day2_illusion14.svg,Same length,7.007,Group 1 - Slow,5.0,Right,185,190,-5,20,36,black,False,False
2024-11-06 02:03:54,Haleygundie,2,5,1,muller_lyer_day2_illusion46.svg,Left,2.247,Group 1 - Slow,5.0,Left,210,200,10,20,36,red,False,True
2024-11-06 02:04:00,Haleygundie,2,5,2,muller_lyer_day2_illusion25.svg,Same length,4.703,Group 1 - Slow,5.0,Same length,200,200,0,20,36,red,False,True
2024-11-06 02:04:03,Haleygundie,2,5,3,muller_lyer_day2_illusion4.svg,Left,2.232,Group 1 - Slow,5.0,Same length,180,180,0,20,36,black,False,False
2024-11-06 02:04:09,Haleygundie,2,5,4,muller_lyer_day2_illusion31.svg,Left,4.261,Group 1 - Slow,5.0,Same length,205,205,0,20,36,red,False,False
2024-11-06 02:04:15,Haleygundie,2,5,5,muller_lyer_day2_illusion47.svg,Left,4.646,Group 1 - Slow,5.0,Left,205,190,15,20,36,red,False,True
2024-11-06 02:04:20,Haleygundie,2,5,6,muller_lyer_day2_illusion45.svg,Same length,3.933,Group 1 - Slow,5.0,Right,185,195,-10,20,36,red,False,False
2024-11-06 02:04:26,Haleygundie,2,5,7,muller_lyer_day2_illusion15.svg,Right,4.795,Group 1 - Slow,5.0,Right,185,215,-30,20,36,black,False,True
2024-11-06 02:04:30,Haleygundie,2,5,8,muller_lyer_day2_illusion30.svg,Left,3.21,Group 1 - Slow,5.0,Same length,210,210,0,20,36,red,False,False
2024-11-06 02:04:34,Haleygundie,2,5,9,muller_lyer_day2_illusion28.svg,Left,2.393,Group 1 - Slow,5.0,Same length,180,180,0,20,36,red,False,False
2024-11-06 02:04:39,Haleygundie,2,5,10,muller_lyer_day2_illusion7.svg,Left,4.256,Group 1 - Slow,5.0,Same length,205,205,0,20,36,black,False,False
2024-11-06 02:04:45,Haleygundie,2,5,11,muller_lyer_day2_illusion33.svg,Same length,4.477,Group 1 - Slow,5.0,Same length,205,205,0,20,36,red,False,True
2024-11-06 02:04:49,Haleygundie,2,5,12,muller_lyer_day2_illusion34.svg,Same length,2.866,Group 1 - Slow,5.0,Same length,215,215,0,20,36,red,False,True
2024-11-06 02:04:53,Haleygundie,2,5,13,muller_lyer_day2_illusion23.svg,Left,2.255,Group 1 - Slow,5.0,Left,205,190,15,20,36,black,False,True
2024-11-06 02:04:56,Haleygundie,2,5,14,muller_lyer_day2_illusion12.svg,Left,1.888,Group 1 - Slow,5.0,Same length,215,215,0,20,36,black,False,False
2024-11-06 02:05:00,Haleygundie,2,5,15,muller_lyer_day2_illusion42.svg,Right,2.906,Group 1 - Slow,5.0,Right,185,220,-35,20,36,red,False,True
2024-11-06 02:05:04,Haleygundie,2,5,16,muller_lyer_day2_illusion27.svg,Left,2.335,Group 1 - Slow,5.0,Same length,205,205,0,20,36,red,False,False
2024-11-06 02:05:07,Haleygundie,2,5,17,muller_lyer_day2_illusion22.svg,Left,2.055,Group 1 - Slow,5.0,Left,210,200,10,20,36,black,False,True
2024-11-06 02:05:11,Haleygundie,2,5,18,muller_lyer_day2_illusion10.svg,Right,2.164,Group 1 - Slow,5.0,Same length,215,215,0,20,36,black,False,False
2024-11-06 02:05:14,Haleygundie,2,5,19,muller_lyer_day2_illusion13.svg,Left,2.233,Group 1 - Slow,5.0,Right,190,200,-10,20,36,black,False,False
2024-11-06 02:05:18,Haleygundie,2,5,20,muller_lyer_day2_illusion17.svg,Right,2.597,Group 1 - Slow,5.0,Right,200,215,-15,20,36,black,False,True
2024-11-06 02:05:22,Haleygundie,2,5,21,muller_lyer_day2_illusion21.svg,Left,2.63,Group 1 - Slow,5.0,Right,185,195,-10,20,36,black,False,False
2024-11-06 02:05:25,Haleygundie,2,5,22,muller_lyer_day2_illusion43.svg,Same length,2.497,Group 1 - Slow,5.0,Right,200,220,-20,20,36,red,False,False
2024-11-06 02:05:30,Haleygundie,2,5,23,muller_lyer_day2_illusion3.svg,Left,3.234,Group 1 - Slow,5.0,Same length,205,205,0,20,36,black,False,False
2024-11-06 02:05:34,Haleygundie,2,5,24,muller_lyer_day2_illusion48.svg,Left,2.759,Group 1 - Slow,5.0,Left,190,185,5,20,36,red,False,True
2024-11-06 02:05:37,Haleygundie,2,5,25,muller_lyer_day2_illusion2.svg,Left,2.014,Group 1 - Slow,5.0,Same length,205,205,0,20,36,black,False,False
2024-11-06 02:05:41,Haleygundie,2,5,26,muller_lyer_day2_illusion5.svg,Left,2.252,Group 1 - Slow,5.0,Same length,190,190,0,20,36,black,False,False
2024-11-06 02:05:45,Haleygundie,2,5,27,muller_lyer_day2_illusion40.svg,Same length,2.661,Group 1 - Slow,5.0,Right,190,195,-5,20,36,red,False,False
2024-11-06 02:05:48,Haleygundie,2,5,28,muller_lyer_day2_illusion20.svg,Left,2.122,Group 1 - Slow,5.0,Right,180,190,-10,20,36,black,False,False
2024-11-06 02:05:52,Haleygundie,2,5,29,muller_lyer_day2_illusion38.svg,Same length,2.481,Group 1 - Slow,5.0,Right,185,190,-5,20,36,red,False,False
2024-11-06 02:05:55,Haleygundie,2,5,30,muller_lyer_day2_illusion6.svg,Left,1.571,Group 1 - Slow,5.0,Same length,210,210,0,20,36,black,False,False
2024-11-06 02:05:59,Haleygundie,2,5,31,muller_lyer_day2_illusion11.svg,Same length,2.535,Group 1 - Slow,5.0,Same length,195,195,0,20,36,black,False,True
2024-11-06 02:06:04,Haleygundie,2,5,32,muller_lyer_day2_illusion16.svg,Left,3.645,Group 1 - Slow,5.0,Right,190,195,-5,20,36,black,False,False
2024-11-06 02:06:08,Haleygundie,2,5,33,muller_lyer_day2_illusion39.svg,Same length,2.776,Group 1 - Slow,5.0,Right,185,215,-30,20,36,red,False,False
2024-11-06 02:06:12,Haleygundie,2,5,34,muller_lyer_day2_illusion37.svg,Left,2.982,Group 1 - Slow,5.0,Right,190,200,-10,20,36,red,False,False
2024-11-06 02:06:16,Haleygundie,2,5,35,muller_lyer_day2_illusion36.svg,Left,2.293,Group 1 - Slow,5.0,Same length,215,215,0,20,36,red,False,False
2024-11-06 02:06:20,Haleygundie,2,5,36,muller_lyer_day2_illusion29.svg,Left,2.842,Group 1 - Slow,5.0,Same length,190,190,0,20,36,red,False,False
2024-11-06 02:06:23,Haleygundie,2,5,37,muller_lyer_day2_illusion41.svg,Same length,1.938,Group 1 - Slow,5.0,Right,200,215,-15,20,36,red,False,False
2024-11-06 02:06:26,Haleygundie,2,5,38,muller_lyer_day2_illusion1.svg,Left,2.001,Group 1 - Slow,5.0,Same length,200,200,0,20,36,black,False,False
2024-11-06 02:06:31,Haleygundie,2,5,39,muller_lyer_day2_illusion19.svg,Right,3.254,Group 1 - Slow,5.0,Right,200,220,-20,20,36,black,False,True
2024-11-06 02:06:35,Haleygundie,2,5,40,muller_lyer_day2_illusion35.svg,Left,2.61,Group 1 - Slow,5.0,Same length,195,195,0,20,36,red,False,False
2024-11-06 02:06:38,Haleygundie,2,5,41,muller_lyer_day2_illusion32.svg,Left,2.163,Group 1 - Slow,5.0,Same length,205,205,0,20,36,red,False,False
2024-11-06 02:06:42,Haleygundie,2,5,42,muller_lyer_day2_illusion24.svg,Left,3.103,Group 1 - Slow,5.0,Left,190,185,5,20,36,black,False,True
2024-11-06 02:06:45,Haleygundie,2,5,43,muller_lyer_day2_illusion18.svg,Right,1.734,Group 1 - Slow,5.0,Right,185,220,-35,20,36,black,False,True
2024-11-06 02:06:49,Haleygundie,2,5,44,muller_lyer_day2_illusion44.svg,Same length,2.419,Group 1 - Slow,5.0,Right,180,190,-10,20,36,red,False,False
2024-11-06 02:06:56,Haleygundie,2,5,45,muller_lyer_day2_illusion26.svg,Left,5.842,Group 1 - Slow,5.0,Same length,205,205,0,20,36,red,False,False
2024-11-06 02:07:00,Haleygundie,2,5,46,muller_lyer_day2_illusion8.svg,Same length,2.338,Group 1 - Slow,5.0,Same length,205,205,0,20,36,black,False,True
2024-11-06 02:07:03,Haleygundie,2,5,47,muller_lyer_day2_illusion9.svg,Left,1.901,Group 1 - Slow,5.0,Same length,205,205,0,20,36,black,False,False
2024-11-06 02:22:52,Bchris17,2,4,0,muller_lyer_day2_illusion23.svg,Left,3.99,Group 1 - Fast,0.5,Left,205,190,15,20,36,black,False,True
2024-11-06 02:22:54,Bchris17,2,4,1,muller_lyer_day2_illusion42.svg,Right,1.317,Group 1 - Fast,0.5,Right,185,220,-35,20,36,red,False,True
2024-11-06 02:22:57,Bchris17,2,4,2,muller_lyer_day2_illusion22.svg,Same length,1.821,Group 1 - Fast,0.5,Left,210,200,10,20,36,black,False,False
2024-11-06 02:23:00,Bchris17,2,4,3,muller_lyer_day2_illusion7.svg,Same length,1.27,Group 1 - Fast,0.5,Same length,205,205,0,20,36,black,False,True
2024-11-06 02:23:03,Bchris17,2,4,4,muller_lyer_day2_illusion31.svg,Same length,1.575,Group 1 - Fast,0.5,Same length,205,205,0,20,36,red,False,True
2024-11-06 02:23:05,Bchris17,2,4,5,muller_lyer_day2_illusion25.svg,Left,1.483,Group 1 - Fast,0.5,Same length,200,200,0,20,36,red,False,False
2024-11-06 02:23:09,Bchris17,2,4,6,muller_lyer_day2_illusion17.svg,Right,1.925,Group 1 - Fast,0.5,Right,200,215,-15,20,36,black,False,True
2024-11-06 02:23:11,Bchris17,2,4,7,muller_lyer_day2_illusion20.svg,Same length,1.43,Group 1 - Fast,0.5,Right,180,190,-10,20,36,black,False,False
2024-11-06 02:23:14,Bchris17,2,4,8,muller_lyer_day2_illusion29.svg,Left,1.325,Group 1 - Fast,0.5,Same length,190,190,0,20,36,red,False,False
2024-11-06 02:23:18,Bchris17,2,4,9,muller_lyer_day2_illusion38.svg,Left,2.461,Group 1 - Fast,0.5,Right,185,190,-5,20,36,red,False,False
2024-11-06 02:23:21,Bchris17,2,4,10,muller_lyer_day2_illusion4.svg,Same length,1.627,Group 1 - Fast,0.5,Same length,180,180,0,20,36,black,False,True
2024-11-06 02:23:24,Bchris17,2,4,11,muller_lyer_day2_illusion30.svg,Same length,2.499,Group 1 - Fast,0.5,Same length,210,210,0,20,36,red,False,True
2024-11-06 02:23:27,Bchris17,2,4,12,muller_lyer_day2_illusion36.svg,Right,1.426,Group 1 - Fast,0.5,Same length,215,215,0,20,36,red,False,False
2024-11-06 02:23:30,Bchris17,2,4,13,muller_lyer_day2_illusion32.svg,Same length,1.785,Group 1 - Fast,0.5,Same length,205,205,0,20,36,red,False,True
2024-11-06 02:23:33,Bchris17,2,4,14,muller_lyer_day2_illusion9.svg,Left,1.901,Group 1 - Fast,0.5,Same length,205,205,0,20,36,black,False,False
2024-11-06 02:23:37,Bchris17,2,4,15,muller_lyer_day2_illusion33.svg,Left,1.964,Group 1 - Fast,0.5,Same length,205,205,0,20,36,red,False,False
2024-11-06 02:23:39,Bchris17,2,4,16,muller_lyer_day2_illusion6.svg,Same length,1.314,Group 1 - Fast,0.5,Same length,210,210,0,20,36,black,False,True
2024-11-06 02:23:42,Bchris17,2,4,17,muller_lyer_day2_illusion46.svg,Left,1.438,Group 1 - Fast,0.5,Left,210,200,10,20,36,red,False,True
2024-11-06 02:23:45,Bchris17,2,4,18,muller_lyer_day2_illusion14.svg,Same length,1.878,Group 1 - Fast,0.5,Right,185,190,-5,20,36,black,False,False
2024-11-06 02:23:48,Bchris17,2,4,19,muller_lyer_day2_illusion1.svg,Right,1.067,Group 1 - Fast,0.5,Same length,200,200,0,20,36,black,False,False
2024-11-06 02:23:51,Bchris17,2,4,20,muller_lyer_day2_illusion45.svg,Right,1.716,Group 1 - Fast,0.5,Right,185,195,-10,20,36,red,False,True
2024-11-06 02:23:54,Bchris17,2,4,21,muller_lyer_day2_illusion40.svg,Left,1.796,Group 1 - Fast,0.5,Right,190,195,-5,20,36,red,False,False
2024-11-06 02:23:56,Bchris17,2,4,22,muller_lyer_day2_illusion43.svg,Same length,1.519,Group 1 - Fast,0.5,Right,200,220,-20,20,36,red,False,False
2024-11-06 02:23:59,Bchris17,2,4,23,muller_lyer_day2_illusion18.svg,Same length,1.428,Group 1 - Fast,0.5,Right,185,220,-35,20,36,black,False,False
2024-11-06 02:24:02,Bchris17,2,4,24,muller_lyer_day2_illusion13.svg,Same length,1.591,Group 1 - Fast,0.5,Right,190,200,-10,20,36,black,False,False
2024-11-06 02:24:05,Bchris17,2,4,25,muller_lyer_day2_illusion24.svg,Left,1.472,Group 1 - Fast,0.5,Left,190,185,5,20,36,black,False,True
2024-11-06 02:24:08,Bchris17,2,4,26,muller_lyer_day2_illusion26.svg,Same length,1.917,Group 1 - Fast,0.5,Same length,205,205,0,20,36,red,False,True
2024-11-06 02:24:11,Bchris17,2,4,27,muller_lyer_day2_illusion34.svg,Left,1.36,Group 1 - Fast,0.5,Same length,215,215,0,20,36,red,False,False
2024-11-06 02:24:13,Bchris17,2,4,28,muller_lyer_day2_illusion48.svg,Left,1.542,Group 1 - Fast,0.5,Left,190,185,5,20,36,red,False,True
2024-11-06 02:24:17,Bchris17,2,4,29,muller_lyer_day2_illusion2.svg,Left,2.009,Group 1 - Fast,0.5,Same length,205,205,0,20,36,black,False,False
2024-11-06 02:24:19,Bchris17,2,4,30,muller_lyer_day2_illusion16.svg,Same length,1.221,Group 1 - Fast,0.5,Right,190,195,-5,20,36,black,False,False
2024-11-06 02:24:23,Bchris17,2,4,31,muller_lyer_day2_illusion28.svg,Left,2.539,Group 1 - Fast,0.5,Same length,180,180,0,20,36,red,False,False
2024-11-06 02:24:27,Bchris17,2,4,32,muller_lyer_day2_illusion12.svg,Left,2.049,Group 1 - Fast,0.5,Same length,215,215,0,20,36,black,False,False
2024-11-06 02:24:31,Bchris17,2,4,33,muller_lyer_day2_illusion10.svg,Same length,3.387,Group 1 - Fast,0.5,Same length,215,215,0,20,36,black,False,True
2024-11-06 02:24:36,Bchris17,2,4,34,muller_lyer_day2_illusion41.svg,Same length,2.94,Group 1 - Fast,0.5,Right,200,215,-15,20,36,red,False,False
2024-11-06 02:24:39,Bchris17,2,4,35,muller_lyer_day2_illusion8.svg,Left,1.726,Group 1 - Fast,0.5,Same length,205,205,0,20,36,black,False,False
2024-11-06 02:24:42,Bchris17,2,4,36,muller_lyer_day2_illusion47.svg,Same length,2.167,Group 1 - Fast,0.5,Left,205,190,15,20,36,red,False,False
2024-11-06 02:24:45,Bchris17,2,4,37,muller_lyer_day2_illusion27.svg,Right,1.545,Group 1 - Fast,0.5,Same length,205,205,0,20,36,red,False,False
2024-11-06 02:24:47,Bchris17,2,4,38,muller_lyer_day2_illusion39.svg,Right,1.314,Group 1 - Fast,0.5,Right,185,215,-30,20,36,red,False,True
2024-11-06 02:24:51,Bchris17,2,4,39,muller_lyer_day2_illusion37.svg,Same length,1.757,Group 1 - Fast,0.5,Right,190,200,-10,20,36,red,False,False
2024-11-06 02:24:54,Bchris17,2,4,40,muller_lyer_day2_illusion35.svg,Left,2.111,Group 1 - Fast,0.5,Same length,195,195,0,20,36,red,False,False
2024-11-06 02:24:57,Bchris17,2,4,41,muller_lyer_day2_illusion3.svg,Left,1.715,Group 1 - Fast,0.5,Same length,205,205,0,20,36,black,False,False
2024-11-06 02:25:00,Bchris17,2,4,42,muller_lyer_day2_illusion19.svg,Same length,1.476,Group 1 - Fast,0.5,Right,200,220,-20,20,36,black,False,False
2024-11-06 02:25:03,Bchris17,2,4,43,muller_lyer_day2_illusion21.svg,Left,2.028,Group 1 - Fast,0.5,Right,185,195,-10,20,36,black,False,False
2024-11-06 02:25:06,Bchris17,2,4,44,muller_lyer_day2_illusion15.svg,Right,1.885,Group 1 - Fast,0.5,Right,185,215,-30,20,36,black,False,True
2024-11-06 02:25:09,Bchris17,2,4,45,muller_lyer_day2_illusion11.svg,Same length,1.602,Group 1 - Fast,0.5,Same length,195,195,0,20,36,black,False,True
2024-11-06 02:25:13,Bchris17,2,4,46,muller_lyer_day2_illusion5.svg,Same length,2.168,Group 1 - Fast,0.5,Same length,190,190,0,20,36,black,False,True
2024-11-06 02:25:16,Bchris17,2,4,47,muller_lyer_day2_illusion44.svg,Left,1.679,Group 1 - Fast,0.5,Right,180,190,-10,20,36,red,False,False
2024-11-06 02:31:09,Bchris17,2,5,0,muller_lyer_day2_illusion14.svg,Same length,2.939,Group 1 - Slow,5.0,Right,185,190,-5,20,36,black,False,False
2024-11-06 02:31:13,Bchris17,2,5,1,muller_lyer_day2_illusion46.svg,Left,2.157,Group 1 - Slow,5.0,Left,210,200,10,20,36,red,False,True
2024-11-06 02:31:18,Bchris17,2,5,2,muller_lyer_day2_illusion25.svg,Same length,3.954,Group 1 - Slow,5.0,Same length,200,200,0,20,36,red,False,True
2024-11-06 02:31:23,Bchris17,2,5,3,muller_lyer_day2_illusion4.svg,Right,3.42,Group 1 - Slow,5.0,Same length,180,180,0,20,36,black,False,False
2024-11-06 02:31:25,Bchris17,2,5,4,muller_lyer_day2_illusion31.svg,Right,1.185,Group 1 - Slow,5.0,Same length,205,205,0,20,36,red,False,False
2024-11-06 02:31:28,Bchris17,2,5,5,muller_lyer_day2_illusion47.svg,Same length,1.707,Group 1 - Slow,5.0,Left,205,190,15,20,36,red,False,False
2024-11-06 02:31:32,Bchris17,2,5,6,muller_lyer_day2_illusion45.svg,Same length,3.349,Group 1 - Slow,5.0,Right,185,195,-10,20,36,red,False,False
2024-11-06 02:31:35,Bchris17,2,5,7,muller_lyer_day2_illusion15.svg,Right,1.553,Group 1 - Slow,5.0,Right,185,215,-30,20,36,black,False,True
2024-11-06 02:31:39,Bchris17,2,5,8,muller_lyer_day2_illusion30.svg,Left,2.688,Group 1 - Slow,5.0,Same length,210,210,0,20,36,red,False,False
2024-11-06 02:31:42,Bchris17,2,5,9,muller_lyer_day2_illusion28.svg,Same length,2.158,Group 1 - Slow,5.0,Same length,180,180,0,20,36,red,False,True
2024-11-06 02:31:46,Bchris17,2,5,10,muller_lyer_day2_illusion7.svg,Same length,2.589,Group 1 - Slow,5.0,Same length,205,205,0,20,36,black,False,True
2024-11-06 02:31:50,Bchris17,2,5,11,muller_lyer_day2_illusion33.svg,Left,2.948,Group 1 - Slow,5.0,Same length,205,205,0,20,36,red,False,False
2024-11-06 02:31:53,Bchris17,2,5,12,muller_lyer_day2_illusion34.svg,Left,1.22,Group 1 - Slow,5.0,Same length,215,215,0,20,36,red,False,False
2024-11-06 02:31:56,Bchris17,2,5,13,muller_lyer_day2_illusion23.svg,Same length,2.264,Group 1 - Slow,5.0,Left,205,190,15,20,36,black,False,False
2024-11-06 02:31:59,Bchris17,2,5,14,muller_lyer_day2_illusion12.svg,Same length,1.708,Group 1 - Slow,5.0,Same length,215,215,0,20,36,black,False,True
2024-11-06 02:32:02,Bchris17,2,5,15,muller_lyer_day2_illusion42.svg,Right,1.564,Group 1 - Slow,5.0,Right,185,220,-35,20,36,red,False,True
2024-11-06 02:32:06,Bchris17,2,5,16,muller_lyer_day2_illusion27.svg,Same length,3.09,Group 1 - Slow,5.0,Same length,205,205,0,20,36,red,False,True
2024-11-06 02:32:10,Bchris17,2,5,17,muller_lyer_day2_illusion22.svg,Same length,3.243,Group 1 - Slow,5.0,Left,210,200,10,20,36,black,False,False
